"id";"position";"is_captain";"is_vice_captain";"multiplier";"web_name";"now_cost";"selected_by_percent"
154;1;FALSE;FALSE;1;"Pickford";50;"13.6"
247;2;FALSE;FALSE;1;"Robertson";66;"34.7"
115;3;FALSE;FALSE;1;"Alonso";67;"37.3"
484;4;FALSE;FALSE;1;"Digne";52;"14.7"
245;5;FALSE;FALSE;1;"Alexander-Arnold";52;"21.4"
302;6;FALSE;FALSE;1;"Pogba";85;"33.8"
126;7;FALSE;FALSE;1;"Kanté";50;"19.0"
253;8;TRUE;FALSE;2;"Salah";134;"45.4"
391;9;FALSE;FALSE;1;"Pereyra";63;"16.8"
372;10;FALSE;TRUE;1;"Kane";126;"28.2"
305;11;FALSE;FALSE;1;"Rashford";74;"28.2"
24;12;FALSE;FALSE;1;"Begovic";44;"3.6"
450;13;FALSE;FALSE;1;"Torreira";50;"5.5"
437;14;FALSE;FALSE;1;"Jiménez";64;"22.6"
425;15;FALSE;FALSE;1;"Doherty";52;"23.0"
137;1;FALSE;FALSE;1;"Guaita";42;"1.7"
245;2;FALSE;FALSE;1;"Alexander-Arnold";52;"21.4"
115;3;FALSE;FALSE;1;"Alonso";67;"37.3"
247;4;FALSE;FALSE;1;"Robertson";66;"34.7"
253;5;TRUE;FALSE;2;"Salah";134;"45.4"
302;6;FALSE;FALSE;1;"Pogba";85;"33.8"
122;7;FALSE;FALSE;1;"Hazard";111;"36.8"
393;8;FALSE;FALSE;1;"Richarlison";69;"28.3"
417;9;FALSE;FALSE;1;"Arnautovic";69;"7.9"
280;10;FALSE;TRUE;1;"Agüero";112;"22.4"
305;11;FALSE;FALSE;1;"Rashford";74;"28.2"
179;12;FALSE;FALSE;1;"Button";40;"3.1"
146;13;FALSE;FALSE;1;"Puncheon";42;"1.0"
145;14;FALSE;FALSE;1;"Wan-Bissaka";45;"32.9"
335;15;FALSE;FALSE;1;"Bednarek";39;"5.0"
400;1;FALSE;FALSE;1;"Fabianski";48;"17.9"
484;2;FALSE;FALSE;1;"Digne";52;"14.7"
245;3;FALSE;FALSE;1;"Alexander-Arnold";52;"21.4"
145;4;FALSE;FALSE;1;"Wan-Bissaka";45;"32.9"
465;5;FALSE;FALSE;1;"Felipe Anderson";73;"18.3"
367;6;FALSE;FALSE;1;"Son";87;"10.1"
253;7;TRUE;FALSE;2;"Salah";134;"45.4"
393;8;FALSE;FALSE;1;"Richarlison";69;"28.3"
40;9;FALSE;FALSE;1;"Fraser";61;"21.9"
372;10;FALSE;FALSE;1;"Kane";126;"28.2"
23;11;FALSE;TRUE;1;"Aubameyang";113;"33.7"
454;12;FALSE;FALSE;1;"Patrício";45;"8.6"
437;13;FALSE;FALSE;1;"Jiménez";64;"22.6"
425;14;FALSE;FALSE;1;"Doherty";52;"23.0"
335;15;FALSE;FALSE;1;"Bednarek";39;"5.0"
88;1;FALSE;FALSE;1;"Etheridge";46;"10.1"
484;2;FALSE;FALSE;1;"Digne";52;"14.7"
378;3;FALSE;FALSE;1;"Holebas";48;"12.7"
247;4;FALSE;FALSE;1;"Robertson";66;"34.7"
393;5;FALSE;FALSE;1;"Richarlison";69;"28.3"
122;6;FALSE;TRUE;1;"Hazard";111;"36.8"
302;7;FALSE;FALSE;1;"Pogba";85;"33.8"
253;8;TRUE;FALSE;2;"Salah";134;"45.4"
372;9;FALSE;FALSE;1;"Kane";126;"28.2"
437;10;FALSE;FALSE;1;"Jiménez";64;"22.6"
85;11;FALSE;FALSE;1;"Barnes";57;"1.6"
400;12;FALSE;FALSE;1;"Fabianski";48;"17.9"
40;13;FALSE;FALSE;1;"Fraser";61;"21.9"
425;14;FALSE;FALSE;1;"Doherty";52;"23.0"
